destination_id,date,footfall_count,day_of_week,is_weekend,is_holiday,holiday_name,weather_temp,weather_condition,month
kempty_falls,2025-11-14,4301,4,0,0,,24.9,sunny,11
robbers_cave,2025-11-14,2553,4,0,0,,21.9,rainy,11
taj_mahal,2025-11-15,32341,5,1,0,,22.1,cloudy,11
jaipur_city_palace,2025-11-15,23255,5,1,0,,22.9,sunny,11
goa_baga_beach,2025-11-15,29546,5,1,0,,25.8,sunny,11
kerala_backwaters,2025-11-15,16491,5,1,0,,25.3,sunny,11
varanasi_ghats,2025-11-15,25663,5,1,0,,23.9,sunny,11
hampi_ruins,2025-11-15,10658,5,1,0,,19.8,sunny,11
manali,2025-11-15,11878,5,1,0,,3.5,sunny,11
mysore_palace,2025-11-15,13900,5,1,0,,22.3,rainy,11
kempty_falls,2025-11-15,7435,5,1,0,,22.9,sunny,11
robbers_cave,2025-11-15,5424,5,1,0,,23.9,cloudy,11
taj_mahal,2025-11-16,42678,6,1,0,,21.4,sunny,11
jaipur_city_palace,2025-11-16,25469,6,1,0,,19.6,sunny,11
goa_baga_beach,2025-11-16,32248,6,1,0,,31.1,sunny,11
kerala_backwaters,2025-11-16,18143,6,1,0,,24.8,sunny,11
varanasi_ghats,2025-11-16,26981,6,1,0,,23.8,cloudy,11
hampi_ruins,2025-11-16,12143,6,1,0,,22.6,sunny,11
manali,2025-11-16,14656,6,1,0,,9.1,cloudy,11
mysore_palace,2025-11-16,13264,6,1,0,,22.6,rainy,11
kempty_falls,2025-11-16,6853,6,1,0,,18.6,cloudy,11
robbers_cave,2025-11-16,5500,6,1,0,,20.3,sunny,11
taj_mahal,2025-11-17,20931,0,0,0,,21.7,sunny,11
jaipur_city_palace,2025-11-17,14721,0,0,0,,21.5,sunny,11
goa_baga_beach,2025-11-17,20481,0,0,0,,26.6,sunny,11
kerala_backwaters,2025-11-17,9327,0,0,0,,22.1,cloudy,11
varanasi_ghats,2025-11-17,14530,0,0,0,,20.2,cloudy,11
hampi_ruins,2025-11-17,7229,0,0,0,,24.4,cloudy,11
manali,2025-11-17,5930,0,0,0,,6.6,extreme_heat,11
mysore_palace,2025-11-17,16645,0,0,0,,21.3,sunny,11
kempty_falls,2025-11-17,4992,0,0,0,,24.0,sunny,11
robbers_cave,2025-11-17,2599,0,0,0,,24.5,extreme_heat,11
taj_mahal,2025-11-18,22274,1,0,0,,22.0,sunny,11
jaipur_city_palace,2025-11-18,16389,1,0,0,,21.8,sunny,11
goa_baga_beach,2025-11-18,11279,1,0,0,,26.1,extreme_heat,11
kerala_backwaters,2025-11-18,10351,1,0,0,,19.9,sunny,11
varanasi_ghats,2025-11-18,19551,1,0,0,,21.4,sunny,11
hampi_ruins,2025-11-18,7286,1,0,0,,21.9,sunny,11
manali,2025-11-18,10293,1,0,0,,7.3,sunny,11
mysore_palace,2025-11-18,12336,1,0,0,,24.3,cloudy,11
kempty_falls,2025-11-18,4696,1,0,0,,22.8,sunny,11
robbers_cave,2025-11-18,3783,1,0,0,,21.3,sunny,11
taj_mahal,2025-11-19,19220,2,0,0,,26.8,cloudy,11
jaipur_city_palace,2025-11-19,15580,2,0,0,,26.2,sunny,11
goa_baga_beach,2025-11-19,15363,2,0,0,,30.3,cloudy,11
kerala_backwaters,2025-11-19,10399,2,0,0,,21.9,sunny,11
varanasi_ghats,2025-11-19,17669,2,0,0,,25.4,sunny,11
hampi_ruins,2025-11-19,7512,2,0,0,,24.4,sunny,11
manali,2025-11-19,4721,2,0,0,,5.6,rainy,11
mysore_palace,2025-11-19,9814,2,0,0,,22.6,extreme_heat,11
kempty_falls,2025-11-19,3781,2,0,0,,22.7,sunny,11
robbers_cave,2025-11-19,3414,2,0,0,,25.3,cloudy,11
taj_mahal,2025-11-20,23175,3,0,0,,24.7,sunny,11
jaipur_city_palace,2025-11-20,14271,3,0,0,,23.5,cloudy,11
goa_baga_beach,2025-11-20,12173,3,0,0,,31.6,extreme_heat,11
kerala_backwaters,2025-11-20,6891,3,0,0,,22.2,rainy,11
varanasi_ghats,2025-11-20,12311,3,0,0,,19.2,rainy,11
hampi_ruins,2025-11-20,5928,3,0,0,,19.8,cloudy,11
manali,2025-11-20,9223,3,0,0,,8.0,sunny,11
mysore_palace,2025-11-20,12129,3,0,0,,22.6,cloudy,11
kempty_falls,2025-11-20,4402,3,0,0,,21.1,sunny,11
robbers_cave,2025-11-20,3332,3,0,0,,22.5,sunny,11
taj_mahal,2025-11-21,21003,4,0,0,,22.0,sunny,11
jaipur_city_palace,2025-11-21,15134,4,0,0,,21.6,sunny,11
goa_baga_beach,2025-11-21,17507,4,0,0,,30.3,cloudy,11
kerala_backwaters,2025-11-21,10161,4,0,0,,19.7,sunny,11
varanasi_ghats,2025-11-21,19429,4,0,0,,20.0,sunny,11
hampi_ruins,2025-11-21,6743,4,0,0,,20.7,cloudy,11
manali,2025-11-21,5640,4,0,0,,2.6,rainy,11
mysore_palace,2025-11-21,13430,4,0,0,,20.3,sunny,11
kempty_falls,2025-11-21,4050,4,0,0,,20.6,sunny,11
robbers_cave,2025-11-21,3560,4,0,0,,18.9,cloudy,11
taj_mahal,2025-11-22,34392,5,1,0,,21.6,sunny,11
jaipur_city_palace,2025-11-22,19653,5,1,0,,21.9,sunny,11
goa_baga_beach,2025-11-22,28961,5,1,0,,27.6,sunny,11
kerala_backwaters,2025-11-22,14911,5,1,0,,18.4,sunny,11
varanasi_ghats,2025-11-22,25769,5,1,0,,21.9,sunny,11
hampi_ruins,2025-11-22,7182,5,1,0,,20.7,rainy,11
manali,2025-11-22,13482,5,1,0,,8.8,sunny,11
mysore_palace,2025-11-22,13060,5,1,0,,21.7,rainy,11
kempty_falls,2025-11-22,6951,5,1,0,,22.2,cloudy,11
robbers_cave,2025-11-22,3594,5,1,0,,24.1,extreme_heat,11
taj_mahal,2025-11-23,33271,6,1,0,,22.4,cloudy,11
jaipur_city_palace,2025-11-23,25697,6,1,0,,20.6,sunny,11
goa_baga_beach,2025-11-23,29183,6,1,0,,31.1,sunny,11
kerala_backwaters,2025-11-23,15262,6,1,0,,23.9,sunny,11
varanasi_ghats,2025-11-23,25895,6,1,0,,20.8,cloudy,11
hampi_ruins,2025-11-23,12793,6,1,0,,23.8,sunny,11
manali,2025-11-23,13614,6,1,0,,4.6,cloudy,11
mysore_palace,2025-11-23,21536,6,1,0,,21.6,sunny,11
kempty_falls,2025-11-23,4722,6,1,0,,20.9,rainy,11
robbers_cave,2025-11-23,5500,6,1,0,,21.7,sunny,11
taj_mahal,2025-11-24,21313,0,0,0,,20.7,sunny,11
jaipur_city_palace,2025-11-24,14043,0,0,0,,17.5,cloudy,11
goa_baga_beach,2025-11-24,10337,0,0,0,,27.8,extreme_heat,11
kerala_backwaters,2025-11-24,9574,0,0,0,,25.2,sunny,11
varanasi_ghats,2025-11-24,18390,0,0,0,,21.1,sunny,11
hampi_ruins,2025-11-24,8838,0,0,0,,20.7,sunny,11
manali,2025-11-24,9127,0,0,0,,7.9,sunny,11
mysore_palace,2025-11-24,7505,0,0,0,,23.2,rainy,11
kempty_falls,2025-11-24,4442,0,0,0,,21.3,sunny,11
robbers_cave,2025-11-24,2360,0,0,0,,23.5,extreme_heat,11
taj_mahal,2025-11-25,24190,1,0,0,,20.6,sunny,11
jaipur_city_palace,2025-11-25,16125,1,0,0,,25.3,sunny,11
goa_baga_beach,2025-11-25,12261,1,0,0,,30.4,rainy,11
kerala_backwaters,2025-11-25,9167,1,0,0,,21.2,sunny,11
varanasi_ghats,2025-11-25,11085,1,0,0,,22.7,rainy,11
hampi_ruins,2025-11-25,7008,1,0,0,,23.3,sunny,11
manali,2025-11-25,5371,1,0,0,,5.5,rainy,11
mysore_palace,2025-11-25,12366,1,0,0,,22.4,cloudy,11
kempty_falls,2025-11-25,4539,1,0,0,,21.4,sunny,11
robbers_cave,2025-11-25,3752,1,0,0,,19.3,sunny,11
taj_mahal,2025-11-26,19767,2,0,0,,20.9,cloudy,11
jaipur_city_palace,2025-11-26,16704,2,0,0,,20.5,sunny,11
goa_baga_beach,2025-11-26,11483,2,0,0,,32.7,rainy,11
kerala_backwaters,2025-11-26,10055,2,0,0,,22.1,sunny,11
varanasi_ghats,2025-11-26,16284,2,0,0,,21.8,sunny,11
hampi_ruins,2025-11-26,7311,2,0,0,,22.4,sunny,11
manali,2025-11-26,8588,2,0,0,,2.5,sunny,11
mysore_palace,2025-11-26,13996,2,0,0,,23.9,sunny,11
kempty_falls,2025-11-26,3592,2,0,0,,22.0,cloudy,11
robbers_cave,2025-11-26,3524,2,0,0,,21.4,cloudy,11
taj_mahal,2025-11-27,22087,3,0,0,,20.3,sunny,11
jaipur_city_palace,2025-11-27,9393,3,0,0,,23.6,rainy,11
goa_baga_beach,2025-11-27,19542,3,0,0,,28.9,sunny,11
kerala_backwaters,2025-11-27,11022,3,0,0,,25.3,sunny,11
varanasi_ghats,2025-11-27,14626,3,0,0,,19.7,sunny,11
hampi_ruins,2025-11-27,6015,3,0,0,,22.3,sunny,11
manali,2025-11-27,6576,3,0,0,,6.4,extreme_heat,11
mysore_palace,2025-11-27,13870,3,0,0,,19.6,sunny,11
kempty_falls,2025-11-27,4405,3,0,0,,23.2,cloudy,11
robbers_cave,2025-11-27,3866,3,0,0,,24.2,sunny,11
taj_mahal,2025-11-28,20638,4,0,0,,24.5,sunny,11
jaipur_city_palace,2025-11-28,15845,4,0,0,,23.4,cloudy,11
goa_baga_beach,2025-11-28,12557,4,0,0,,30.4,extreme_heat,11
kerala_backwaters,2025-11-28,11441,4,0,0,,20.8,sunny,11
varanasi_ghats,2025-11-28,17100,4,0,0,,19.8,sunny,11
hampi_ruins,2025-11-28,8119,4,0,0,,20.5,sunny,11
manali,2025-11-28,9361,4,0,0,,7.3,sunny,11
mysore_palace,2025-11-28,13755,4,0,0,,19.9,sunny,11
kempty_falls,2025-11-28,4292,4,0,0,,20.4,sunny,11
robbers_cave,2025-11-28,2661,4,0,0,,21.6,rainy,11
taj_mahal,2025-11-29,25850,5,1,0,,20.7,extreme_heat,11
jaipur_city_palace,2025-11-29,21821,5,1,0,,21.1,sunny,11
goa_baga_beach,2025-11-29,27403,5,1,0,,30.1,sunny,11
kerala_backwaters,2025-11-29,15028,5,1,0,,22.1,sunny,11
varanasi_ghats,2025-11-29,27051,5,1,0,,23.3,cloudy,11
hampi_ruins,2025-11-29,10326,5,1,0,,21.2,sunny,11
manali,2025-11-29,13798,5,1,0,,5.2,sunny,11
mysore_palace,2025-11-29,12692,5,1,0,,20.8,extreme_heat,11
kempty_falls,2025-11-29,4238,5,1,0,,20.3,rainy,11
robbers_cave,2025-11-29,5500,5,1,0,,20.1,sunny,11
taj_mahal,2025-11-30,23165,6,1,0,,21.8,rainy,11
jaipur_city_palace,2025-11-30,25861,6,1,0,,26.4,cloudy,11
goa_baga_beach,2025-11-30,27435,6,1,0,,25.5,cloudy,11
kerala_backwaters,2025-11-30,16664,6,1,0,,23.1,sunny,11
varanasi_ghats,2025-11-30,29831,6,1,0,,20.3,sunny,11
hampi_ruins,2025-11-30,11691,6,1,0,,23.4,cloudy,11
manali,2025-11-30,15719,6,1,0,,6.1,cloudy,11
mysore_palace,2025-11-30,15660,6,1,0,,23.4,extreme_heat,11
kempty_falls,2025-11-30,6797,6,1,0,,21.9,sunny,11
robbers_cave,2025-11-30,5500,6,1,0,,20.4,sunny,11
taj_mahal,2025-12-01,15709,0,0,0,,17.6,rainy,12
jaipur_city_palace,2025-12-01,14544,0,0,0,,17.3,sunny,12
goa_baga_beach,2025-12-01,16554,0,0,0,,28.8,sunny,12
kerala_backwaters,2025-12-01,10302,0,0,0,,19.4,cloudy,12
varanasi_ghats,2025-12-01,17184,0,0,0,,17.6,sunny,12
hampi_ruins,2025-12-01,6623,0,0,0,,15.8,cloudy,12
manali,2025-12-01,14654,0,0,0,,-2.1,sunny,12
mysore_palace,2025-12-01,13055,0,0,0,,14.3,cloudy,12
kempty_falls,2025-12-01,5783,0,0,0,,14.0,sunny,12
robbers_cave,2025-12-01,1965,0,0,0,,16.5,extreme_heat,12
taj_mahal,2025-12-02,13751,1,0,0,,17.2,rainy,12
jaipur_city_palace,2025-12-02,15406,1,0,0,,16.8,cloudy,12
goa_baga_beach,2025-12-02,18196,1,0,0,,28.8,sunny,12
kerala_backwaters,2025-12-02,9617,1,0,0,,18.1,cloudy,12
varanasi_ghats,2025-12-02,17574,1,0,0,,17.0,sunny,12
hampi_ruins,2025-12-02,6898,1,0,0,,17.8,cloudy,12
manali,2025-12-02,16892,1,0,0,,1.2,sunny,12
mysore_palace,2025-12-02,13706,1,0,0,,17.6,sunny,12
kempty_falls,2025-12-02,6021,1,0,0,,17.7,sunny,12
robbers_cave,2025-12-02,2826,1,0,0,,16.0,sunny,12
taj_mahal,2025-12-03,22922,2,0,0,,18.4,sunny,12
jaipur_city_palace,2025-12-03,15401,2,0,0,,15.6,sunny,12
goa_baga_beach,2025-12-03,17532,2,0,0,,26.4,sunny,12
kerala_backwaters,2025-12-03,9246,2,0,0,,17.2,cloudy,12
varanasi_ghats,2025-12-03,12515,2,0,0,,16.1,rainy,12
hampi_ruins,2025-12-03,6777,2,0,0,,15.1,cloudy,12
manali,2025-12-03,12461,2,0,0,,1.6,extreme_heat,12
mysore_palace,2025-12-03,14471,2,0,0,,18.9,cloudy,12
kempty_falls,2025-12-03,5996,2,0,0,,19.2,sunny,12
robbers_cave,2025-12-03,2374,2,0,0,,13.0,sunny,12
taj_mahal,2025-12-04,19526,3,0,0,,12.4,sunny,12
jaipur_city_palace,2025-12-04,8499,3,0,0,,16.5,rainy,12
goa_baga_beach,2025-12-04,16073,3,0,0,,27.9,sunny,12
kerala_backwaters,2025-12-04,9303,3,0,0,,14.6,cloudy,12
varanasi_ghats,2025-12-04,19636,3,0,0,,15.3,cloudy,12
hampi_ruins,2025-12-04,7047,3,0,0,,15.4,cloudy,12
manali,2025-12-04,17180,3,0,0,,0.4,sunny,12
mysore_palace,2025-12-04,13298,3,0,0,,20.4,sunny,12
kempty_falls,2025-12-04,6363,3,0,0,,19.1,cloudy,12
robbers_cave,2025-12-04,3113,3,0,0,,17.3,sunny,12
taj_mahal,2025-12-05,21409,4,0,0,,16.7,sunny,12
jaipur_city_palace,2025-12-05,15721,4,0,0,,20.4,sunny,12
goa_baga_beach,2025-12-05,13157,4,0,0,,23.0,rainy,12
kerala_backwaters,2025-12-05,8952,4,0,0,,16.1,cloudy,12
varanasi_ghats,2025-12-05,16378,4,0,0,,12.0,cloudy,12
hampi_ruins,2025-12-05,7912,4,0,0,,13.0,sunny,12
manali,2025-12-05,13965,4,0,0,,-0.4,sunny,12
mysore_palace,2025-12-05,13941,4,0,0,,14.6,cloudy,12
kempty_falls,2025-12-05,5960,4,0,0,,18.1,sunny,12
robbers_cave,2025-12-05,2419,4,0,0,,17.3,cloudy,12
taj_mahal,2025-12-06,37767,5,1,0,,15.1,sunny,12
jaipur_city_palace,2025-12-06,24792,5,1,0,,12.4,sunny,12
goa_baga_beach,2025-12-06,29236,5,1,0,,28.4,sunny,12
kerala_backwaters,2025-12-06,12669,5,1,0,,14.7,cloudy,12
varanasi_ghats,2025-12-06,26594,5,1,0,,12.5,sunny,12
hampi_ruins,2025-12-06,6883,5,1,0,,16.4,rainy,12
manali,2025-12-06,13361,5,1,0,,-0.6,rainy,12
mysore_palace,2025-12-06,21103,5,1,0,,14.5,sunny,12
kempty_falls,2025-12-06,9321,5,1,0,,16.8,sunny,12
robbers_cave,2025-12-06,2621,5,1,0,,15.7,extreme_heat,12
taj_mahal,2025-12-07,32965,6,1,0,,12.3,cloudy,12
jaipur_city_palace,2025-12-07,15651,6,1,0,,13.8,rainy,12
goa_baga_beach,2025-12-07,18568,6,1,0,,25.5,extreme_heat,12
kerala_backwaters,2025-12-07,16592,6,1,0,,15.8,sunny,12
varanasi_ghats,2025-12-07,28380,6,1,0,,14.7,sunny,12
hampi_ruins,2025-12-07,10617,6,1,0,,18.7,sunny,12
manali,2025-12-07,22549,6,1,0,,0.5,sunny,12
mysore_palace,2025-12-07,25109,6,1,0,,13.9,sunny,12
kempty_falls,2025-12-07,10532,6,1,0,,17.4,sunny,12
robbers_cave,2025-12-07,4265,6,1,0,,11.9,cloudy,12
taj_mahal,2025-12-08,22610,0,0,0,,16.3,sunny,12
jaipur_city_palace,2025-12-08,16161,0,0,0,,16.7,sunny,12
goa_baga_beach,2025-12-08,13969,0,0,0,,28.6,rainy,12
kerala_backwaters,2025-12-08,9061,0,0,0,,17.7,cloudy,12
varanasi_ghats,2025-12-08,16456,0,0,0,,12.8,cloudy,12
hampi_ruins,2025-12-08,7137,0,0,0,,18.9,cloudy,12
manali,2025-12-08,16155,0,0,0,,0.8,sunny,12
mysore_palace,2025-12-08,15563,0,0,0,,16.7,sunny,12
kempty_falls,2025-12-08,7073,0,0,0,,16.1,sunny,12
robbers_cave,2025-12-08,2093,0,0,0,,13.8,extreme_heat,12
taj_mahal,2025-12-09,18847,1,0,0,,19.0,sunny,12
jaipur_city_palace,2025-12-09,10103,1,0,0,,13.9,rainy,12
goa_baga_beach,2025-12-09,19827,1,0,0,,26.6,sunny,12
kerala_backwaters,2025-12-09,10794,1,0,0,,15.7,sunny,12
varanasi_ghats,2025-12-09,18644,1,0,0,,17.0,sunny,12
hampi_ruins,2025-12-09,7651,1,0,0,,16.2,sunny,12
manali,2025-12-09,16982,1,0,0,,2.6,sunny,12
mysore_palace,2025-12-09,14387,1,0,0,,15.2,cloudy,12
kempty_falls,2025-12-09,6661,1,0,0,,17.8,sunny,12
robbers_cave,2025-12-09,2520,1,0,0,,17.2,sunny,12
taj_mahal,2025-12-10,22358,2,0,0,,12.8,sunny,12
jaipur_city_palace,2025-12-10,13146,2,0,0,,17.6,cloudy,12
goa_baga_beach,2025-12-10,17487,2,0,0,,28.5,sunny,12
kerala_backwaters,2025-12-10,7308,2,0,0,,12.8,extreme_heat,12
varanasi_ghats,2025-12-10,11623,2,0,0,,17.1,rainy,12
hampi_ruins,2025-12-10,7580,2,0,0,,13.2,sunny,12
manali,2025-12-10,14244,2,0,0,,0.5,cloudy,12
mysore_palace,2025-12-10,12958,2,0,0,,15.3,sunny,12
kempty_falls,2025-12-10,6174,2,0,0,,16.3,sunny,12
robbers_cave,2025-12-10,2430,2,0,0,,16.5,cloudy,12
taj_mahal,2025-12-11,24209,3,0,0,,18.9,sunny,12
jaipur_city_palace,2025-12-11,13972,3,0,0,,18.2,sunny,12
goa_baga_beach,2025-12-11,18427,3,0,0,,27.4,sunny,12
kerala_backwaters,2025-12-11,10367,3,0,0,,17.5,sunny,12
varanasi_ghats,2025-12-11,8988,3,0,0,,16.0,rainy,12
hampi_ruins,2025-12-11,6109,3,0,0,,18.6,cloudy,12
manali,2025-12-11,17386,3,0,0,,0.9,sunny,12
mysore_palace,2025-12-11,12890,3,0,0,,18.2,sunny,12
kempty_falls,2025-12-11,5240,3,0,0,,15.4,sunny,12
robbers_cave,2025-12-11,2892,3,0,0,,16.3,sunny,12
taj_mahal,2025-12-12,17696,4,0,0,,17.4,sunny,12
jaipur_city_palace,2025-12-12,16734,4,0,0,,19.2,sunny,12
goa_baga_beach,2025-12-12,14041,4,0,0,,25.7,rainy,12
kerala_backwaters,2025-12-12,9980,4,0,0,,14.1,cloudy,12
varanasi_ghats,2025-12-12,17955,4,0,0,,17.5,sunny,12
hampi_ruins,2025-12-12,5198,4,0,0,,13.9,rainy,12
manali,2025-12-12,10595,4,0,0,,-3.6,cloudy,12
mysore_palace,2025-12-12,13910,4,0,0,,18.1,cloudy,12
kempty_falls,2025-12-12,6201,4,0,0,,17.0,cloudy,12
robbers_cave,2025-12-12,3172,4,0,0,,15.8,sunny,12
taj_mahal,2025-12-13,21378,5,1,0,,13.3,rainy,12
jaipur_city_palace,2025-12-13,19949,5,1,0,,15.0,cloudy,12
goa_baga_beach,2025-12-13,29372,5,1,0,,29.7,sunny,12
kerala_backwaters,2025-12-13,15709,5,1,0,,17.3,sunny,12
varanasi_ghats,2025-12-13,25727,5,1,0,,17.9,sunny,12
hampi_ruins,2025-12-13,12147,5,1,0,,17.0,sunny,12
manali,2025-12-13,19105,5,1,0,,-3.4,sunny,12
mysore_palace,2025-12-13,19317,5,1,0,,17.1,cloudy,12
kempty_falls,2025-12-13,6077,5,1,0,,14.5,rainy,12
robbers_cave,2025-12-13,2843,5,1,0,,18.9,rainy,12
taj_mahal,2025-12-14,37244,6,1,0,,16.5,sunny,12
jaipur_city_palace,2025-12-14,22989,6,1,0,,15.0,sunny,12
goa_baga_beach,2025-12-14,25653,6,1,0,,28.0,cloudy,12
kerala_backwaters,2025-12-14,17076,6,1,0,,15.1,sunny,12
varanasi_ghats,2025-12-14,25604,6,1,0,,15.9,sunny,12
hampi_ruins,2025-12-14,8240,6,1,0,,14.2,rainy,12
manali,2025-12-14,18123,6,1,0,,0.5,extreme_heat,12
mysore_palace,2025-12-14,22040,6,1,0,,19.0,sunny,12
kempty_falls,2025-12-14,7109,6,1,0,,13.9,extreme_heat,12
robbers_cave,2025-12-14,4261,6,1,0,,16.6,cloudy,12
taj_mahal,2025-12-15,26394,0,0,0,,15.3,sunny,12
jaipur_city_palace,2025-12-15,9196,0,0,0,,14.9,extreme_heat,12
goa_baga_beach,2025-12-15,18029,0,0,0,,27.3,sunny,12
kerala_backwaters,2025-12-15,10975,0,0,0,,19.0,sunny,12
varanasi_ghats,2025-12-15,17768,0,0,0,,14.5,sunny,12
hampi_ruins,2025-12-15,7737,0,0,0,,17.0,sunny,12
manali,2025-12-15,10357,0,0,0,,1.2,rainy,12
mysore_palace,2025-12-15,9302,0,0,0,,15.0,rainy,12
kempty_falls,2025-12-15,6181,0,0,0,,15.0,sunny,12
robbers_cave,2025-12-15,2874,0,0,0,,13.9,sunny,12
taj_mahal,2025-12-16,22155,1,0,0,,11.7,cloudy,12
jaipur_city_palace,2025-12-16,15570,1,0,0,,13.2,cloudy,12
goa_baga_beach,2025-12-16,15406,1,0,0,,27.7,sunny,12
kerala_backwaters,2025-12-16,11528,1,0,0,,17.6,sunny,12
varanasi_ghats,2025-12-16,18822,1,0,0,,15.6,sunny,12
hampi_ruins,2025-12-16,7356,1,0,0,,15.7,cloudy,12
manali,2025-12-16,11555,1,0,0,,0.2,rainy,12
mysore_palace,2025-12-16,11089,1,0,0,,15.0,sunny,12
kempty_falls,2025-12-16,6186,1,0,0,,15.3,cloudy,12
robbers_cave,2025-12-16,2875,1,0,0,,15.3,sunny,12
taj_mahal,2025-12-17,25740,2,0,0,,16.8,sunny,12
jaipur_city_palace,2025-12-17,14671,2,0,0,,17.5,sunny,12
goa_baga_beach,2025-12-17,17205,2,0,0,,29.6,sunny,12
kerala_backwaters,2025-12-17,10481,2,0,0,,17.8,cloudy,12
varanasi_ghats,2025-12-17,14057,2,0,0,,19.1,extreme_heat,12
hampi_ruins,2025-12-17,6131,2,0,0,,16.7,cloudy,12
manali,2025-12-17,16437,2,0,0,,0.0,sunny,12
mysore_palace,2025-12-17,14576,2,0,0,,12.2,sunny,12
kempty_falls,2025-12-17,6518,2,0,0,,13.9,sunny,12
robbers_cave,2025-12-17,1702,2,0,0,,18.2,rainy,12
taj_mahal,2025-12-18,23858,3,0,0,,16.4,sunny,12
jaipur_city_palace,2025-12-18,7995,3,0,0,,17.1,rainy,12
goa_baga_beach,2025-12-18,17617,3,0,0,,28.8,cloudy,12
kerala_backwaters,2025-12-18,9032,3,0,0,,11.5,cloudy,12
varanasi_ghats,2025-12-18,15692,3,0,0,,19.4,cloudy,12
hampi_ruins,2025-12-18,7582,3,0,0,,11.9,cloudy,12
manali,2025-12-18,12858,3,0,0,,-0.4,cloudy,12
mysore_palace,2025-12-18,11441,3,0,0,,18.1,cloudy,12
kempty_falls,2025-12-18,6431,3,0,0,,13.2,cloudy,12
robbers_cave,2025-12-18,2745,3,0,0,,13.5,sunny,12
taj_mahal,2025-12-19,22594,4,0,0,,13.7,sunny,12
jaipur_city_palace,2025-12-19,11271,4,0,0,,15.8,rainy,12
goa_baga_beach,2025-12-19,13642,4,0,0,,27.0,extreme_heat,12
kerala_backwaters,2025-12-19,7536,4,0,0,,19.3,extreme_heat,12
varanasi_ghats,2025-12-19,16000,4,0,0,,14.3,sunny,12
hampi_ruins,2025-12-19,5549,4,0,0,,16.0,extreme_heat,12
manali,2025-12-19,13760,4,0,0,,3.6,sunny,12
mysore_palace,2025-12-19,14084,4,0,0,,15.6,sunny,12
kempty_falls,2025-12-19,6369,4,0,0,,15.7,sunny,12
robbers_cave,2025-12-19,2323,4,0,0,,15.8,sunny,12
taj_mahal,2025-12-20,44000,5,1,1,Winter Vacation,16.7,sunny,12
jaipur_city_palace,2025-12-20,27500,5,1,1,Winter Vacation,15.9,sunny,12
goa_baga_beach,2025-12-20,38500,5,1,1,Winter Vacation,26.4,sunny,12
kerala_backwaters,2025-12-20,19800,5,1,1,Winter Vacation,14.8,sunny,12
varanasi_ghats,2025-12-20,33000,5,1,1,Winter Vacation,17.8,sunny,12
hampi_ruins,2025-12-20,16500,5,1,1,Winter Vacation,16.6,sunny,12
manali,2025-12-20,24200,5,1,1,Winter Vacation,0.5,sunny,12
mysore_palace,2025-12-20,26400,5,1,1,Winter Vacation,16.4,cloudy,12
kempty_falls,2025-12-20,11000,5,1,1,Winter Vacation,16.7,sunny,12
robbers_cave,2025-12-20,3502,5,1,1,Winter Vacation,18.1,rainy,12
taj_mahal,2025-12-21,44000,6,1,1,Winter Vacation,14.6,sunny,12
jaipur_city_palace,2025-12-21,27500,6,1,1,Winter Vacation,14.5,sunny,12
goa_baga_beach,2025-12-21,38500,6,1,1,Winter Vacation,26.2,sunny,12
kerala_backwaters,2025-12-21,19800,6,1,1,Winter Vacation,18.0,cloudy,12
varanasi_ghats,2025-12-21,33000,6,1,1,Winter Vacation,11.6,sunny,12
hampi_ruins,2025-12-21,16500,6,1,1,Winter Vacation,22.0,sunny,12
manali,2025-12-21,24200,6,1,1,Winter Vacation,-1.0,cloudy,12
mysore_palace,2025-12-21,26400,6,1,1,Winter Vacation,14.2,sunny,12
kempty_falls,2025-12-21,11000,6,1,1,Winter Vacation,15.7,sunny,12
robbers_cave,2025-12-21,5500,6,1,1,Winter Vacation,15.2,cloudy,12
taj_mahal,2025-12-22,30223,0,0,1,Winter Vacation,17.3,sunny,12
jaipur_city_palace,2025-12-22,20843,0,0,1,Winter Vacation,18.0,sunny,12
goa_baga_beach,2025-12-22,30881,0,0,1,Winter Vacation,27.3,sunny,12
kerala_backwaters,2025-12-22,15388,0,0,1,Winter Vacation,15.3,sunny,12
varanasi_ghats,2025-12-22,28791,0,0,1,Winter Vacation,13.0,sunny,12
hampi_ruins,2025-12-22,12631,0,0,1,Winter Vacation,14.5,sunny,12
manali,2025-12-22,24200,0,0,1,Winter Vacation,0.1,sunny,12
mysore_palace,2025-12-22,19783,0,0,1,Winter Vacation,15.7,sunny,12
kempty_falls,2025-12-22,9489,0,0,1,Winter Vacation,11.6,sunny,12
robbers_cave,2025-12-22,3632,0,0,1,Winter Vacation,17.8,cloudy,12
taj_mahal,2025-12-23,34957,1,0,1,Winter Vacation,14.1,sunny,12
jaipur_city_palace,2025-12-23,23171,1,0,1,Winter Vacation,14.7,sunny,12
goa_baga_beach,2025-12-23,29721,1,0,1,Winter Vacation,31.0,sunny,12
kerala_backwaters,2025-12-23,16042,1,0,1,Winter Vacation,19.2,sunny,12
varanasi_ghats,2025-12-23,29744,1,0,1,Winter Vacation,21.6,sunny,12
hampi_ruins,2025-12-23,8040,1,0,1,Winter Vacation,15.2,extreme_heat,12
manali,2025-12-23,24200,1,0,1,Winter Vacation,0.9,sunny,12
mysore_palace,2025-12-23,21806,1,0,1,Winter Vacation,17.0,sunny,12
